ZCTA5,concat_county_name,concat_state_name
22972,Orange County,Virginia
22973,Greene County|Madison County,Virginia
22974,Albemarle County|Fluvanna County|Louisa County,Virginia
22976,Nelson County,Virginia
22980,Augusta County|Waynesboro city,Virginia
22989,Madison County,Virginia
23002,Amelia County|Nottoway County,Virginia
23004,Buckingham County,Virginia
23005,Hanover County,Virginia
23009,King William County,Virginia
23011,New Kent County,Virginia
23015,Caroline County|Hanover County|Louisa County|Spotsylvania County,Virginia
23021,Mathews County,Virginia
23022,Fluvanna County,Virginia
23023,King and Queen County,Virginia
23024,Hanover County|Louisa County|Spotsylvania County,Virginia
23025,Mathews County,Virginia
23027,Cumberland County,Virginia
23030,Charles City County|Henrico County,Virginia
23032,Middlesex County,Virginia
23035,Mathews County,Virginia
23038,Cumberland County|Fluvanna County|Goochland County,Virginia
23039,Goochland County,Virginia
23040,Buckingham County|Cumberland County,Virginia
23043,Middlesex County,Virginia
23045,Mathews County,Virginia
23047,Caroline County|Hanover County,Virginia
23050,Gloucester County|Mathews County,Virginia
23055,Fluvanna County,Virginia
23056,Mathews County,Virginia
23059,Hanover County|Henrico County,Virginia
23060,Henrico County,Virginia
23061,Gloucester County,Virginia
23062,Gloucester County,Virginia
23063,Goochland County,Virginia
23064,Mathews County,Virginia
23065,Goochland County|Louisa County,Virginia
23066,Mathews County,Virginia
23068,Mathews County,Virginia
23069,Caroline County|Hanover County|King William County,Virginia
23070,Middlesex County,Virginia
23071,Middlesex County,Virginia
23072,Gloucester County,Virginia
23075,Henrico County,Virginia
23076,Mathews County,Virginia
23079,Middlesex County,Virginia
23083,Amelia County|Nottoway County,Virginia
23084,Fluvanna County|Goochland County|Louisa County,Virginia
23085,King and Queen County,Virginia
23086,King William County,Virginia
23089,James City County|New Kent County,Virginia
23091,King and Queen County,Virginia
23092,Middlesex County,Virginia
23093,Fluvanna County|Goochland County|Louisa County,Virginia
23102,Goochland County|Hanover County|Louisa County,Virginia
23103,Goochland County,Virginia
23106,King William County,Virginia
23108,King and Queen County,Virginia
23109,Mathews County,Virginia
23110,King and Queen County,Virginia
23111,Hanover County,Virginia
23112,Chesterfield County,Virginia
23113,Chesterfield County|Powhatan County,Virginia
23114,Chesterfield County,Virginia
23115,Essex County,Virginia
23116,Hanover County,Virginia
23117,Goochland County|Louisa County|Spotsylvania County,Virginia
23119,Mathews County,Virginia
23120,Chesterfield County|Powhatan County,Virginia
23123,Buckingham County|Cumberland County,Virginia
23124,New Kent County,Virginia
23125,Mathews County,Virginia
23126,King and Queen County,Virginia
23128,Gloucester County|Mathews County,Virginia
23129,Goochland County,Virginia
23130,Mathews County,Virginia
23138,Mathews County,Virginia
23139,Cumberland County|Powhatan County,Virginia
23140,Charles City County|New Kent County,Virginia
23141,New Kent County,Virginia
23146,Goochland County|Hanover County,Virginia
23148,Essex County|King and Queen County,Virginia
23149,Gloucester County|King and Queen County|Middlesex County,Virginia
23150,Henrico County,Virginia
23153,Goochland County,Virginia
23156,King and Queen County,Virginia
23160,Goochland County|Powhatan County,Virginia
23161,King and Queen County,Virginia
23163,Mathews County,Virginia
23168,James City County,Virginia
23169,Middlesex County,Virginia
23173,Richmond city,Virginia
23175,Middlesex County,Virginia
23176,Middlesex County,Virginia
23177,King William County|King and Queen County,Virginia
23180,Middlesex County,Virginia
23181,King William County|New Kent County,Virginia
23185,Charles City County|James City County|Williamsburg city|York County,Virginia
23187,Williamsburg city,Virginia
23188,James City County|Williamsburg city|York County,Virginia
23192,Hanover County|Louisa County,Virginia
23219,Richmond city,Virginia
23220,Richmond city,Virginia
23221,Richmond city,Virginia
23222,Henrico County|Richmond city,Virginia
23223,Henrico County|Richmond city,Virginia
23224,Chesterfield County|Richmond city,Virginia
23225,Chesterfield County|Richmond city,Virginia
23226,Henrico County|Richmond city,Virginia
23227,Henrico County|Richmond city,Virginia
23228,Henrico County,Virginia
23229,Henrico County,Virginia
23230,Henrico County|Richmond city,Virginia
23231,Charles City County|Henrico County|Richmond city,Virginia
23233,Goochland County|Henrico County,Virginia
23234,Chesterfield County|Richmond city,Virginia
23235,Chesterfield County|Richmond city,Virginia
23236,Chesterfield County,Virginia
23237,Chesterfield County,Virginia
23238,Goochland County|Henrico County,Virginia
23250,Henrico County,Virginia
23294,Henrico County,Virginia
23301,Accomack County,Virginia
23302,Accomack County,Virginia
23303,Accomack County,Virginia
23304,Isle of Wight County,Virginia
23306,Accomack County,Virginia
23307,Northampton County,Virginia
23308,Accomack County,Virginia
23310,Northampton County,Virginia
23313,Northampton County,Virginia
23314,Isle of Wight County,Virginia
23315,Isle of Wight County,Virginia
23316,Northampton County,Virginia
23320,Chesapeake city,Virginia
23321,Chesapeake city|Suffolk city,Virginia
23322,Chesapeake city,Virginia
23323,Chesapeake city,Virginia
23324,Chesapeake city,Virginia
23325,Chesapeake city,Virginia
23336,Accomack County,Virginia
23337,Accomack County,Virginia
23347,Northampton County,Virginia
23350,Northampton County,Virginia
23354,Northampton County,Virginia
23356,Accomack County,Virginia
23357,Accomack County,Virginia
23358,Accomack County,Virginia
23359,Accomack County,Virginia
23389,Accomack County,Virginia
23395,Accomack County,Virginia
23398,Northampton County,Virginia
23401,Accomack County,Virginia
23405,Northampton County,Virginia
23407,Accomack County,Virginia
23408,Northampton County,Virginia
23409,Accomack County,Virginia
23410,Accomack County,Virginia
23413,Northampton County,Virginia
23414,Accomack County,Virginia
23415,Accomack County,Virginia
23416,Accomack County,Virginia
23417,Accomack County,Virginia
23418,Accomack County,Virginia
23420,Accomack County,Virginia
23421,Accomack County,Virginia
23422,Accomack County,Virginia
23423,Accomack County,Virginia
23426,Accomack County,Virginia
23427,Accomack County,Virginia
23430,Isle of Wight County,Virginia
23432,Suffolk city,Virginia
23433,Suffolk city,Virginia
23434,Suffolk city,Virginia
23435,Suffolk city,Virginia
23436,Suffolk city,Virginia
23437,Suffolk city,Virginia
23438,Suffolk city,Virginia
23440,Accomack County,Virginia
23441,Accomack County,Virginia
23442,Accomack County,Virginia
23451,Virginia Beach city,Virginia
23452,Virginia Beach city,Virginia
23453,Virginia Beach city,Virginia
23454,Virginia Beach city,Virginia
23455,Virginia Beach city,Virginia
23456,Virginia Beach city,Virginia
23457,Virginia Beach city,Virginia
23459,Virginia Beach city,Virginia
23460,Virginia Beach city,Virginia
23461,Virginia Beach city,Virginia
23462,Virginia Beach city,Virginia
23464,Virginia Beach city,Virginia
23480,Accomack County,Virginia
23486,Northampton County,Virginia
23487,Isle of Wight County,Virginia
23488,Accomack County,Virginia
23502,Norfolk city,Virginia
23503,Norfolk city,Virginia
23504,Norfolk city,Virginia
23505,Norfolk city,Virginia
23507,Norfolk city,Virginia
23508,Norfolk city,Virginia
23509,Norfolk city,Virginia
23510,Norfolk city,Virginia
23511,Norfolk city,Virginia
23513,Norfolk city,Virginia
23517,Norfolk city,Virginia
23518,Norfolk city,Virginia
23523,Norfolk city,Virginia
23551,Norfolk city,Virginia
23601,Newport News city,Virginia
23602,Newport News city|York County,Virginia
23603,Newport News city|York County,Virginia
23604,Newport News city,Virginia
23605,Hampton city|Newport News city,Virginia
23606,Newport News city,Virginia
23607,Newport News city,Virginia
23608,Newport News city,Virginia
23651,Hampton city,Virginia
23661,Hampton city,Virginia
23662,Poquoson city,Virginia
23663,Hampton city,Virginia
23664,Hampton city,Virginia
23665,Hampton city|York County,Virginia
23666,Hampton city,Virginia
23669,Hampton city,Virginia
23690,York County,Virginia
23691,York County,Virginia
23692,York County,Virginia
23693,York County,Virginia
23696,York County,Virginia
23701,Portsmouth city,Virginia
23702,Portsmouth city,Virginia
23703,Portsmouth city,Virginia
23704,Portsmouth city,Virginia
23707,Portsmouth city,Virginia
23708,Portsmouth city,Virginia
23709,Portsmouth city,Virginia
23801,Prince George County,Virginia
23803,Chesterfield County|Dinwiddie County|Petersburg city,Virginia
23805,Dinwiddie County|Petersburg city|Prince George County,Virginia
23806,Chesterfield County,Virginia
23821,Brunswick County,Virginia
23824,Brunswick County|Dinwiddie County|Lunenburg County|Nottoway County,Virginia
23827,Southampton County,Virginia
23828,Southampton County,Virginia
23829,Southampton County,Virginia
23830,Dinwiddie County|Prince George County|Sussex County,Virginia
23831,Chesterfield County,Virginia
23832,Chesterfield County,Virginia
23833,Amelia County|Dinwiddie County,Virginia
23834,Chesterfield County|Colonial Heights city,Virginia
23836,Chesterfield County,Virginia
23837,Southampton County|Sussex County,Virginia
23838,Chesterfield County,Virginia
23839,Surry County,Virginia
23840,Dinwiddie County,Virginia
23841,Dinwiddie County,Virginia
23842,Prince George County|Surry County|Sussex County,Virginia
23843,Brunswick County,Virginia
23844,Southampton County,Virginia
23845,Brunswick County,Virginia
23846,Surry County,Virginia
23847,Brunswick County|Emporia city|Greensville County|Southampton County|Sussex County,Virginia
23850,Amelia County|Dinwiddie County,Virginia
23851,Franklin city|Isle of Wight County|Southampton County,Virginia
23856,Brunswick County|Greensville County,Virginia
23857,Brunswick County,Virginia
23860,Hopewell city|Prince George County,Virginia
23866,Isle of Wight County|Southampton County,Virginia
23867,Greensville County|Sussex County,Virginia
23868,Brunswick County,Virginia
23872,Dinwiddie County,Virginia
23874,Southampton County,Virginia
23875,Prince George County,Virginia
23876,Brunswick County,Virginia
23878,Southampton County,Virginia
23879,Greensville County,Virginia
23881,Prince George County|Surry County,Virginia
23882,Dinwiddie County|Sussex County,Virginia
23883,Surry County,Virginia
23884,Sussex County,Virginia
23885,Dinwiddie County,Virginia
23887,Brunswick County,Virginia
23888,Southampton County|Surry County|Sussex County,Virginia
23889,Brunswick County,Virginia
23890,Surry County|Sussex County,Virginia
23891,Sussex County,Virginia
23893,Brunswick County,Virginia
23894,Dinwiddie County,Virginia
23897,Sussex County,Virginia
23898,Isle of Wight County|Southampton County,Virginia
23899,Surry County,Virginia
23901,Buckingham County|Cumberland County|Prince Edward County,Virginia
23909,Prince Edward County,Virginia
23915,Mecklenburg County,Virginia
23917,Mecklenburg County,Virginia
23919,Brunswick County|Mecklenburg County,Virginia
23920,Brunswick County|Lunenburg County|Mecklenburg County,Virginia
23921,Buckingham County,Virginia
23922,Nottoway County|Prince Edward County,Virginia
23923,Charlotte County|Prince Edward County,Virginia
23924,Charlotte County|Lunenburg County|Mecklenburg County,Virginia
23927,Mecklenburg County,Virginia
23930,Nottoway County,Virginia
23934,Charlotte County|Prince Edward County,Virginia
23936,Buckingham County|Cumberland County,Virginia
23937,Charlotte County|Lunenburg County,Virginia
23938,Brunswick County|Lunenburg County,Virginia
23942,Lunenburg County|Prince Edward County,Virginia
23943,Prince Edward County,Virginia
23944,Lunenburg County,Virginia
23947,Charlotte County|Lunenburg County|Prince Edward County,Virginia
23950,Brunswick County|Mecklenburg County,Virginia
23952,Lunenburg County,Virginia
23954,Lunenburg County|Prince Edward County,Virginia
23958,Appomattox County|Charlotte County|Prince Edward County,Virginia
23959,Charlotte County,Virginia
23960,Appomattox County|Prince Edward County,Virginia
23962,Charlotte County|Halifax County,Virginia
23963,Appomattox County|Campbell County|Charlotte County,Virginia
23964,Charlotte County|Mecklenburg County,Virginia
23966,Amelia County|Prince Edward County,Virginia
